n,ic,ic_p,spread_usd_per_oz,spread_atr,nw_t,monotonicity,net_usd_per_oz,pays_costs,decile_means_usd,timeframe,feature,horizon,fdr_significant,skipped
487766,-0.018482571689550312,3.98687706152698e-38,-0.0521111114411814,-0.012911340118009693,-1.7196471224294823,-0.8060606060606059,-0.34211111144118145,False,"[0.07658132097904978, 0.09575145575330088, 0.08351729227741472, 0.06118054701275311, 0.04670995277878632, 0.0062702092109290205, 0.05609602099177942, 0.000750840646272237, 0.024514852703007694, 0.02447020953786838]",M15,body_ratio,6,True,
487766,-0.004606435893750262,0.0012946863509272115,-0.01921134080407605,-0.02034183832406767,-1.8977558633726879,-0.21666666666666667,-0.3092113408040761,False,"[0.05394960739692843, 0.06733947908699356, 0.034256856969773125, 0.03712399540757708, 0.05464504622701427, 0.04128671873398569, 0.05690255505885266, 0.046251691197573275, 0.03473826659285238]",M15,upper_wick,6,True,
487766,1.610460981037506e-06,0.9991025818968193,-0.026599115461412637,-0.017783699861178944,-1.803155897208014,-0.43333333333333335,-0.3165991154614127,False,"[0.04651485798046294, 0.0748441856650809, 0.05908300703171498, 0.05206314710405011, 0.05340352244069425, 0.02482557186193337, 0.029485696708704448, 0.07401607978831651, 0.019915742519050303]",M15,lower_wick,6,False,
487766,-0.014139641550996764,5.309887056747301e-23,-0.04326690858396427,-0.0007855129317403536,-1.4368551373569323,-0.7575757575757575,-0.3332669085839643,False,"[0.07655759886831935, 0.09090832684186795, 0.0904906403132882, 0.025989790479315104, 0.05043994441946961, 0.07229817239890587, 0.011642323787643048, 0.019428097209130482, 0.010040411914334286, 0.03329069028435508]",M15,close_pos,6,True,
492862,-0.001011632007542954,0.4775765001363563,0.037911416803620014,0.03905940543465096,0.7137617375311914,0.4424242424242424,-0.25208858319638,False,"[0.04354860307991953, 0.056153065779329506, 0.03900823763340442, 0.03229395771618678, 0.03567562098446821, 0.05248809554123976, 0.037120277563608896, 0.04569674958406061, 0.058482733433429177, 0.08146001988353954]",M15,signed_vol,6,False,
492862,-0.0046464322693507,0.0011063042082023215,-0.1389041735143135,-0.06267524274894277,-2.2540917677242147,-0.7696969696969697,-0.42890417351431354,False,"[0.15210055389859364, 0.057226798685225726, 0.07778598384936955, 0.016274804204032826, 0.036553990991356276, 0.032615347157407666, 0.057325609706610284, 0.020170027999838074, 0.015260723126242343, 0.013196380384280155]",M15,vol_z,6,True,
492957,0.0005915319761550261,0.677908476537273,-0.10366459753326782,-0.04959908189162965,-1.3565225677830175,-0.10303030303030303,-0.3936645975332679,False,"[0.03130882830249885, 0.10414455533917626, 0.05913175778476521, 0.07191252839986986, 0.053525641025640704, 0.040972715285526554, -0.006888185654009046, 0.08876011765899186, 0.107950746510873, -0.07235576923076897]",M15,atr_pct,6,False,
492862,-0.0005296348909944752,0.7100234053842119,-0.027752754275975604,-0.016509757227829467,-0.48983389459675963,-0.5030303030303029,-0.31775275427597566,False,"[0.050942439182745866, 0.08364525423041051, 0.039542872215233234, 0.056523150590431115, 0.04533031692569935, 0.023539544698291687, 0.0345394229598667, 0.077292334537191, 0.04396704946638039, 0.02318968490677026]",M15,atr_ratio,6,False,
447670,-0.0002461557217876363,0.8691818704698775,-0.019789800522707207,-0.011335182859577748,-0.448387311424741,-0.23636363636363633,-0.3097898005227072,False,"[0.09062769450711519, 0.08683784930864233, 0.03057802693587636, 0.06101583968186642, -0.0062695735698173145, 0.0058199119887416455, 0.015985659079231853, 0.07076909330533733, 0.03862711372216109, 0.07083789398440798]",M15,range_expansion,6,False,
492850,-0.0031986834284036224,0.024730883421497513,0.000348990565081142,-0.0373999216552413,0.00615923784365376,-0.49090909090909085,-0.2896510094349189,False,"[0.09639504920361117, 0.10355260221162678, 0.03846484731662736, 0.043357816779953276, 0.033953535558486514, 0.028780562037131783, -0.0046535457035611775, 0.027687734604848777, 0.014325859795069742, 0.09674403976869231]",M15,rv_ratio,6,True,
492957,-0.01899772084347045,1.3611515782679845e-40,0.07753265985069792,0.032506584687012424,1.299488734353687,0.5151515151515151,-0.21246734014930213,False,"[0.04740019474196677, 0.06039151249594334, 0.011708286844507303, 0.017914840960726517, -0.011455493346316611, 0.0426759306217671, 0.053850616682894786, 0.07144091692869546, 0.05960199610516091, 0.12493285459266469]",M15,dist_vwap,6,True,
492914,-0.013971842380245288,1.021892381312015e-22,0.14407145175687783,0.09059776888953304,2.532220122192986,0.709090909090909,-0.1459285482431222,False,"[-0.00882577294490004, 0.035380698301921205, 0.040875007607880154, 0.0052448673212687836, 0.02917327706883638, -0.011991844352924637, 0.052776312586220286, 0.11238217930251058, 0.08819885983242333, 0.1352456788119778]",M15,dist_pdh,6,True,
492914,-0.005529575482156761,0.00010350928620456317,0.09827213340907237,0.09385276272703853,1.6978605515708614,0.7939393939393938,-0.19172786659092766,False,"[-0.013753550271849274, 0.04521535371568802, -0.06468401939502107, 0.00869471719548817, 0.016956645229352085, 0.03312896877726114, 0.1126919175525444, 0.0832068734657442, 0.17248361769897155, 0.0845185831372231]",M15,dist_pdl,6,True,
492923,0.009334671019486783,5.6069907204104035e-11,0.10453313944609381,0.04138165747779388,2.1541084365237113,0.9272727272727272,-0.1854668605539062,False,"[-0.02421747596446383, 0.022582432075969355, 0.04191450945386637, 0.03711312180475598, 0.03728927028178377, 0.04394465633368528, 0.04528077578511678, 0.08810821228596985, 0.10614501338959698, 0.08031566348162998]",M15,efficiency_ratio,6,True,
492957,-0.022241562428560607,5.4993441408209915e-55,-0.16813572777698124,-0.08649865348906763,-2.810529725244674,-0.9523809523809524,-0.4581357277769813,False,"[0.14234492858289205, 0.07770669357551296, 0.04683217966955683, 0.027119541025767736, 0.03383736281215174, 0.019871608648467706, 0.021262260127933256, -0.0257907991940892]",M15,streak,6,True,
492957,-0.003856517117836971,0.006775155177544359,-0.0352417631031466,-0.05222136242196403,-1.8172637168660495,0.33333333333333326,-0.3252417631031466,False,"[0.11321999472843704, 0.022561853038109845, 0.008047603731103383, -0.05189105058365779, 0.021505614893762546, -0.08197658496508216, 0.023144115767369598, 0.06468243232737832, 0.31821318979827967, 0.07797823162529044]",M15,hour,6,True,
492957,,,,,,,,,,M15,dow,6,,insufficient data
492950,-0.012867797430320434,1.6417809984208828e-19,-0.02680515265239858,0.0033553115726287497,-0.4202218186561667,-0.5636363636363636,-0.3168051526523986,False,"[0.08701896744091654, 0.12055320012171666, 0.13047550461507318, 0.12387199513135182, 0.12399351914155207, 0.12801381897616076, 0.09373729587179226, 0.07550988944111998, 0.014268992798457761, 0.060213814788517964]",M15,ret_1,12,True,
492948,-0.01622995244393878,4.387169761010798e-30,-0.07421746627447003,-0.007816424857032045,-1.003057469515728,-0.6484848484848483,-0.36421746627447005,False,"[0.1376094938634747, 0.13742793386753188, 0.07755735875849501, 0.13956647867894725, 0.15255135903919023, 0.1115112788224992, 0.02384428125126766, 0.10221239476620403, 0.010293741758799648, 0.06339202758900468]",M15,ret_3,12,True,
492945,-0.016381238522249802,1.2886830551307356e-30,-0.0828647935896132,0.01250451750865783,-0.9233304220584362,-0.6121212121212121,-0.3728647935896132,False,"[0.17494431483923292, 0.10491297115267517, 0.12660127802008245, 0.050860348115389864, 0.0937015924535963, 0.14084979916419835, 0.1149807278776322, 0.028121919058728198, 0.030013794782326755, 0.09207952124961973]",M15,ret_6,12,True,
492939,-0.011852135366919262,8.677663004497947e-17,-0.017068405891184038,0.07329948653448445,-0.18053585514542025,-0.01818181818181818,-0.30706840589118406,False,"[0.13978192072057424, 0.12655739035176708, 0.005537387917393132, 0.10234531585994254, 0.05502718383576078, 0.034468788671819774, 0.15114111250862156, 0.10110804560392823, 0.11835010346086804, 0.1227135148293902]",M15,ret_12,12,True,
492927,-0.008663152739479568,1.1840351732859414e-09,0.16901426165987068,0.11028881961684044,1.6633346631014787,0.9030303030303028,-0.12098573834012935,False,"[0.030003448765544283, 0.019062747246059226, 0.07140773350645169, 0.09673604771468536, 0.0582435639948875, 0.10676844112634963, 0.07237457651187791, 0.13007201980037383, 0.17325178017162687, 0.19901771042541497]",M15,ret_24,12,True,
492951,-0.003794149461394361,0.007724213327479824,0.3689765355995353,0.18629711795172998,2.8592445203427577,0.9030303030303028,0.07897653559953527,True,"[-0.03167762090230418, 0.02971437265442746, -0.03244527842580408, 0.026857896338370046, 0.028152956689319827, 0.08218379145958023, 0.09878182371437315, 0.20520620752611793, 0.21299502992189884, 0.3372989146972311]",M15,intraday_ret,12,True,
487760,-0.012628923745111514,1.1410627475128625e-18,-0.05969840954469534,-0.009799290497239398,-1.1785821802006475,-0.7454545454545454,-0.3496984095446954,False,"[0.1124716083801407, 0.1555782243182282, 0.12648065766005848, 0.1339538269124319, 0.07010279881581559, 0.07761466594497896, 0.11041001250538102, 0.03491214401410611, 0.08709520685554939, 0.05277319883544536]",M15,body_ratio,12,True,
487760,-0.0016200886196820832,0.2578595253496442,0.00581776255084504,-0.007204304794518522,-0.8857574269623026,0.3666666666666667,-0.284182237449155,False,"[0.06954660078727265, 0.08548499426340034, 0.08618641766413951, 0.0850977939970476, 0.14969247170739697, 0.08891366729523636, 0.13873679893366125, 0.11187552530698423, 0.07536436333811769]",M15,upper_wick,12,False,
487760,-0.0020864007228548038,0.14507876202454517,-0.05577760078862956,-0.046217455344416285,-2.2907933613803357,-0.35,-0.3457776007886296,False,"[0.10252529290568596, 0.13098685694367568, 0.10973187930469014, 0.06517049765219751, 0.1481221937467965, 0.03937198958781625, 0.10020855549175571, 0.11455505800936373, 0.0467476921170564]",M15,lower_wick,12,False,
487760,-0.010949638799310962,2.050560380984596e-14,-0.10619443988847005,-0.0250305651760879,-2.242752688337389,-0.8181818181818182,-0.3961944398884701,False,"[0.1407454485812703, 0.14209089231904562, 0.14983473107916911, 0.05420262818015912, 0.12233499530017575, 0.10601426779877036, 0.07434889636497893, 0.09018175484611263, 0.0460262985148105, 0.03455100869280025]",M15,close_pos,12,True,
492856,0.0008204217187143746,0.564638793194153,0.09343789311366286,0.061799500069452284,1.0902196971567393,0.0303030303030303,-0.19656210688633718,False,"[0.11111025443330759, 0.11822606825467767, 0.08760474789489717, 0.0394840319766264, 0.0690782617493794, 0.05048866819455062, 0.08145541239728163, 0.08089071947409023, 0.11044313685705531, 0.20454814754697045]",M15,signed_vol,12,False,
492856,-0.008981732701948669,2.8704215894098235e-10,-0.24710992979750823,-0.12245906512288454,-2.484591927505837,-0.5757575757575757,-0.5371099297975083,False,"[0.3149648987542099, 0.1287911374426816, 0.13047722430759953, 0.02888162967171165, 0.04953109465354587, 0.041621352919692566, 0.09655574718474155, 0.0804262873838419, 0.018001826113421663, 0.06785496895670169]",M15,vol_z,12,True,
492951,-0.0006580674330533848,0.6440590099506397,-0.21182113458643842,-0.08084574452209553,-1.4788862625837782,-0.17575757575757575,-0.5018211345864385,False,"[0.05717056150600454, 0.19827873009433022, 0.16466964195151673, 0.10970118673293408, 0.0996027994725626, 0.045211481894715924, -0.016869053656557595, 0.1942434323967949, 0.25970808398417655, -0.15465057308043387]",M15,atr_pct,12,False,
492856,-0.0010659764192274648,0.45424711891657943,-0.04474901594773362,-0.02306890973403175,-0.4559462798055269,-0.32121212121212117,-0.33474901594773365,False,"[0.12011423122184804, 0.12325203911861386, 0.08757045754286277, 0.09495637706448071, 0.059503297149233914, 0.03032707056770667, 0.11780237394744869, 0.16802296798279437, 0.08019316221974242, 0.07536521527411442]",M15,atr_ratio,12,False,
447664,-0.0059066696288564945,7.748775482542615e-05,-0.16420577657649726,-0.07633623247528881,-2.089562262388693,-0.7212121212121211,-0.4542057765764973,False,"[0.22558670449214901, 0.171731447973909, 0.11370136251954438, 0.111226235953801, 0.0220709451158219, 0.04788562493019077, 0.07412536019835984, 0.07360094714738984, 0.022312692668542605, 0.06138092791565175]",M15,range_expansion,12,True,
492844,-0.0052305948735828665,0.00024061972824901127,-0.06780521456832646,-0.0766621516488241,-0.728634642267618,-0.4545454545454545,-0.3578052145683265,False,"[0.18571370599573836, 0.142095609122637, 0.06937444200957707, 0.07710703053667471, 0.09732428374320257, 0.08767896274653078, 0.04538277366338673, 0.0717451911370824, 0.06300482915347758, 0.1179084914274119]",M15,rv_ratio,12,True,
492951,-0.011270509423439516,2.506366460427469e-15,0.1589310757829503,0.08369973740919254,1.478087947298684,0.7818181818181817,-0.13106892421704974,False,"[0.08738072054527744, 0.03647266457044297, 0.0030126787706665527, 0.015500557865909136, 0.028868242215234406, 0.12549954356425655, 0.11494188051526538, 0.17167298914697246, 0.1274046049295063, 0.24631179632822772]",M15,dist_vwap,12,True,
492908,-0.010046996126302898,1.7397694499428382e-12,0.2864449899575996,0.1843648762620806,2.6142228403483947,0.9030303030303028,-0.0035550100424004416,False,"[-0.005498366841817472, 0.015247814002556311, 0.06767746647461031, 0.030449786975045554, 0.04417114686251076, 0.03458237812176696, 0.07894948265368196, 0.24796068247753153, 0.16269684120833358, 0.2809466231157821]",M15,dist_pdh,12,True,
492908,0.0015201237541564738,0.2858646564262918,0.1522024304639789,0.1864961665703324,1.394309692960387,0.7818181818181817,-0.13779756953602113,False,"[0.012644701872553121, 0.05092714694366024, -0.12086608102899059, -0.05170419963481479, 0.04543851818790446, 0.0920717778093359, 0.19564719009941248, 0.19445334848146714, 0.3737250207948714, 0.16484713233653203]",M15,dist_pdl,12,False,
492917,0.009218124093809935,9.6723044426171e-11,0.1518408666720763,0.05090386844223912,2.04033816956818,0.9030303030303028,-0.13815913332792373,False,"[0.017291446887933087, 0.05929807477735182, 0.07880543720835874, 0.08665280370039824, 0.02978069463604556, 0.09917652309752345, 0.0968426818135717, 0.12606171887680565, 0.19397873894343878, 0.16913231356000938]",M15,efficiency_ratio,12,True,
492951,-0.01383910556676593,2.553355597419836e-22,-0.17188901605723184,-0.08217358045424791,-2.2906045523070513,-0.8333333333333335,-0.46188901605723187,False,"[0.18498505366636625, 0.12360315511528956, 0.09661633460752923, 0.06145605618477636, 0.08133530567286176, 0.07472334457541638, 0.07797903340440637, 0.013096037609134411]",M15,streak,12,True,
492951,0.003657307211267609,0.010234186685059451,0.11388120511178959,0.029344512838098927,0.4149620695025459,0.5030303030303029,-0.17611879488821044,False,"[0.1287062964168878, 0.062407974748178004, -0.05512567201213042, -0.05569710841535135, -0.04326761658623594, -0.059625724588067766, 0.06391605039715119, 0.24358122395671375, 0.4617988579478282, 0.2425875015286774]",M15,hour,12,True,
492951,,,,,,,,,,M15,dow,12,,insufficient data
124884,-0.0343329577091551,6.777762183828637e-34,-0.058489871086556997,-0.003720577591215749,-1.07884508312361,-0.7575757575757575,-0.34848987108655705,False,"[0.08515333493474374, 0.09681213965406714, 0.058923766816145036, 0.04273280486828484, 0.0031282651072129237, 0.01990700353880382, 0.04403875410360799, -0.021898622677770763, -0.04030669442665021, 0.02666346384818674]",H1,ret_1,1,True,
124882,-0.028337084247257255,1.2983676048429762e-23,-0.04085675394347006,0.003368682979713832,-0.7926912068920605,-0.5151515151515151,-0.3308567539434701,False,"[0.07764833053086671, 0.08594971172325444, 0.07908872517616955, 0.005849615631005412, -0.012749839846252045, 0.031198750800768966, 0.016958680333119678, 0.019449071108263077, -0.02551649583600166, 0.03679157658739665]",H1,ret_3,1,True,
124879,-0.020131740701867365,1.1203528624436522e-12,0.019577194106340616,0.012438073339498652,0.38247072865268017,0.19999999999999998,-0.2704228058936594,False,"[0.013512972453556238, 0.055861627162076134, 0.035368353619473526, 0.03926409352978823, -0.053322389493914255, 0.04647633538880306, 0.032764253683537845, 0.039903106982703794, 0.07174647661755301, 0.033090166559896855]",H1,ret_6,1,True,
124873,-0.021751656193137636,1.502765292273979e-14,0.057138853299165814,0.018086442138896975,1.2027545321711917,0.09090909090909088,-0.23286114670083422,False,"[0.023282351057015795, 0.019514695283094092, 0.02927684792183779, 0.0717129815007607, -0.009722133247916724, 0.014847441338991808, 0.008797949867862438, 0.05913510050452484, 0.017372467366060785, 0.08042120435618161]",H1,ret_12,1,True,
124861,-0.006991085057711441,0.013497992547623742,0.039624427344532184,0.02007874689855928,0.850220759290665,0.709090909090909,-0.25037557265546784,False,"[-0.009400176183231052, -0.021106038763414707, -0.055693576806022355, 0.0408897965721604, 0.02118212397885629, 0.04927598910780121, 0.10564071760371571, 0.07582892839980773, 0.07793448662501981, 0.030224251161301133]",H1,ret_24,1,True,
124885,-0.01520792493723894,7.675436366908238e-08,0.11698534710545148,0.0297031772295152,2.353189422819973,0.6484848484848483,-0.17301465289454854,False,"[-0.028318520297861, 0.05907190903267075, -0.022811273921051388, 0.00014093529788646595, 0.03455120506045368, 0.026719250480460324, 0.012861947469571202, 0.031052926575385977, 0.1127178090967333, 0.08866682680759048]",H1,intraday_ret,1,True,
124694,-0.034456719102497244,4.443680584892829e-34,-0.17040096230954482,-0.025949130888218756,-2.6371102781021367,-0.6606060606060605,-0.46040096230954486,False,"[0.12266238973536611, 0.10738551607987842, 0.02115406207394413, 0.05728949478749085, -0.01107212022619853, 0.02561642696815986, 0.027437048917399256, -0.03808966236266003, 0.053256075066164886, -0.0477385725741787]",H1,body_ratio,1,True,
124694,0.0015645918728532946,0.5806167454809295,-0.07662790697674414,-0.009400525802319567,-1.3104113802192545,-0.12727272727272726,-0.3666279069767442,False,"[0.07724538893343977, -0.036185550477106004, 0.0025130344108442865, 0.024071371291098074, 0.05277737838485466, 0.06375120772947027, 0.052248776966876416, 0.05760044911380181, 0.022016200176439106, 0.0006174819566956229]",H1,upper_wick,1,False,
124694,-0.008636937554152449,0.0022891380563572327,-0.02811627906976817,-0.01434834831857475,-0.7314159403813191,-0.35757575757575755,-0.3181162790697682,False,"[0.042639935846031034, 0.11497113071371343, 0.05803897978825815, -0.01114514835605368, 0.012357045472771522, -0.0005188868393614321, 0.03181555733761015, 0.05392109694491238, -4.010587953448569e-06, 0.014523656776262864]",H1,lower_wick,1,True,
124694,-0.033456483063437154,3.175232327629671e-32,-0.18092922934432457,-0.038216629060928514,-4.264231479330479,-0.7818181818181817,-0.4709292293443246,False,"[0.13145617833373677, 0.062191209496311343, 0.0052020850040085794, 0.07164715316760187, 0.04278152069297408, 0.024450857784190743, 0.03143281187324396, 0.023638623786992486, -0.026726806190362096, -0.049473051010587805]",H1,close_pos,1,True,
124790,-0.000924898505575463,0.7438774000761942,0.06657985415498067,0.01381469279609902,1.2071331795879916,0.8909090909090909,-0.22342014584501935,False,"[-0.006637551085824334, 0.03390255629457504, -0.0023407324304850095, -0.00476881160349448, 0.017514693534844937, 0.04036564785299217, 0.05450917541469622, 0.0522293453001045, 0.07333119640996968, 0.05994230306915634]",H1,signed_vol,1,False,
124790,0.0017196161235408397,0.5435459720368613,-0.12540027245772956,-0.01298079883567202,-1.8687386450159702,-0.5878787878787878,-0.4154002724577296,False,"[0.11528007051847133, 0.04572642038624889, 0.010902315890695916, 0.05099927878836424, -0.012738200176296613, 0.050714800865454594, 0.0359363731068201, 0.035328952640435264, -0.007301867136789325, -0.010120201939258229]",H1,vol_z,1,False,
124885,0.006136627979712086,0.030111083358954127,-0.07982704780206618,-0.012084088877809124,-1.3890101803504828,-0.01818181818181818,-0.3698270478020662,False,"[0.016271919288974722, 0.055705477258167546, 0.03379213708063053, 0.06418081358103807, 0.0162102650332292, 0.022254163997437515, 0.020253843689942437, 0.08827768436223864, 0.061262812299807866, -0.06355512851309146]",H1,atr_pct,1,True,
124790,0.00785272373397676,0.005536504724609953,-0.07972113150092154,-0.008927411080887253,-1.1964114833895227,-0.05454545454545454,-0.36972113150092156,False,"[0.07918983892940133, -0.006929241125090081, 0.037068675374629295, 0.015761679621763693, 0.04463017870021697, 0.012989822902476458, 0.028567994230306516, 0.05468707428479918, 0.04929321259716301, -0.0005312925715202127]",H1,atr_ratio,1,True,
121872,0.005693633663885834,0.046850087173773564,0.007847062684607865,0.004738500376266622,0.1607710312710987,0.06666666666666665,-0.28215293731539215,False,"[0.037846242205447744, 0.050417658160335055, 0.007026339542134866, 0.028751948797899184, 0.04360548125051298, -0.008599327151883938, 0.016978747846066566, 0.07562238450808283, 0.02451136456880253, 0.04569330489005561]",H1,range_expansion,1,False,
124778,0.009707030277857664,0.0006059189882073789,0.04505209168135923,0.01657244829560752,0.9960995323288635,0.33333333333333326,-0.2449479083186408,False,"[0.03025885558583121, 0.017651867286424223, -0.02376743067799391, 0.023825438807406594, 0.04509296361596434, 0.09152748837954694, 0.04933317303839118, 0.02796441737457985, -0.02259897419458357, 0.07531094726719044]",H1,rv_ratio,1,True,
124885,-0.02351478696702767,9.492024113495337e-17,0.0364424693730476,0.007870094244869955,0.7242115340826784,0.43030303030303024,-0.2535575306269524,False,"[0.03414845063656077, 0.042818705957720506, 0.04705180558891691, -0.03789477898782828, -0.0071038513892230145, 0.04718289557975706, 0.04335922485586101, 0.05728641204259778, 0.017205317104420255, 0.07059092000960837]",H1,dist_vwap,1,True,
124873,-0.01387869256772619,9.364053031469135e-07,0.0691455797565659,0.01880546240693311,1.4783304196174267,0.6363636363636362,-0.22085442024343413,False,"[0.01356422165278672, -0.0038439977576678747, 0.012220709537919771, 0.012500200208216808, 0.048359224855861235, -0.02705693921678561, 0.03294065828461482, 0.10565067670377278, 0.03759029390566236, 0.08270980140935262]",H1,dist_pdh,1,True,
124873,-0.009779604800757118,0.000548451506529904,0.043488148622677705,0.02002594265858925,0.901249929321513,0.5878787878787878,-0.24651185137732234,False,"[-0.0025672645739907994, 0.030787218707455516, -0.04062384880275383, -0.007699207175463973, 0.06525544522741886, -0.021066709377753127, 0.04902698806759051, 0.12070953791943652, 0.07989509089452983, 0.040920884048686906]",H1,dist_pdl,1,True,
124873,0.0038803437238404573,0.17031168047171147,0.02187540038436849,0.0049077820141922674,0.47928730880038584,0.06666666666666665,-0.26812459961563156,False,"[0.02587443946188389, 0.058137262753264134, -0.01463842396091978, 0.02902376570376809, 0.05867606988299438, 0.028130856090332394, 0.021696164010570625, 0.005657884199569324, 0.0543517257948265, 0.04774983984625238]",H1,efficiency_ratio,1,False,
124885,-0.032944099587559506,2.427994319909823e-31,-0.1900280271505517,-0.03855141146619714,-2.774373440861654,-0.7619047619047621,-0.4800280271505517,False,"[0.12959131247080813, 0.10557555133826368, 0.010216784518050939, 0.029896432681242566, 0.012140511740287614, 0.006092474489795739, 0.02035988677719394, -0.06043671467974356]",H1,streak,1,True,
124885,0.00018117676870105598,0.9489498840500744,-0.018808640950109548,-0.011604454271109342,-1.4250990838383433,0.2121212121212121,-0.30880864095010957,False,"[0.07525319161932634, 0.030933552992860623, -0.013264692482914753, -0.04386833020410645, 0.019586131784351837, -0.0700236063192291, 0.06854391861204423, 0.02732475490196099, 0.19394222351911286, 0.05644455066921679]",H1,hour,1,False,
124885,,,,,,,,,,H1,dow,1,,insufficient data
124882,-0.0199116430296378,1.9623626224539373e-12,-0.1483393386179842,0.0016109818523821831,-1.5280340067320444,-0.7333333333333332,-0.43833933861798424,False,"[0.1783065097285616, 0.05229340166559889, 0.18478219090326756, 0.12790358744394736, 0.1627035246412966, 0.07321675444371337, 0.10324471492632707, 0.020265054452274823, 0.009374599615631165, 0.029967171110577385]",H1,ret_1,3,True,
124880,-0.01486142761427192,1.504377593340262e-07,0.03340326713644923,0.041783689499482274,0.3108939500082001,-0.05454545454545454,-0.2565967328635508,False,"[0.11006005765534935, 0.1773774823830885, -0.016897021140294722, 0.09552610506085876, 0.0691463805253038, 0.14367793081358207, 0.10939942344650773, 0.01261611146700847, 0.10003203074952015, 0.14346332479179857]",H1,ret_3,3,True,
124877,-0.011724474669840501,3.423604532029259e-05,0.18108103779628315,0.055668353539526115,1.558629507335837,0.7454545454545454,-0.10891896220371688,False,"[-0.014413036515053948, 0.09282270980140918, 0.021731400656681873, 0.13729099935938474, 0.03674327354260089, 0.09080964202770955, 0.08856342088404996, 0.1442035717145832, 0.17990631005765514, 0.16666800128122922]",H1,ret_6,3,True,
124871,-0.01424017013472592,4.847144659002151e-07,0.1479111674604097,0.05289727109543702,1.310378617384523,0.6848484848484848,-0.14208883253959034,False,"[0.006748078155029654, 0.03821174020981772, -0.027352446544406838, 0.2140562184672057, 0.07189156722992068, 0.09136461920397107, 0.08029150316328927, 0.1520453271402262, 0.16264114679266528, 0.15465924561543934]",H1,ret_12,3,True,
124859,-0.0017068338645871135,0.5464349452884407,0.1277454749319249,0.05605136387431057,1.1145766458905895,0.7696969696969697,-0.16225452506807514,False,"[0.005325965080889778, -0.09656735543809032, -0.09275748838699278, 0.10121656255005608, 0.059229537081532314, 0.1604317180616739, 0.33642319397725384, 0.1576397565273106, 0.18049655614287932, 0.13307144001281468]",H1,ret_24,3,False,
124883,-0.006643802528595906,0.018882541541505253,0.3187204740171342,0.0778819219011646,2.6290196454927868,0.8666666666666665,0.02872047401713418,True,"[-0.05973816958923756, 0.07934176809737359, -0.033372837924409336, 0.04865951313260815, 0.07986628232844958, 0.019196828955796812, 0.08234224855861641, 0.16187379884689243, 0.30729180012812346, 0.25898230442789666]",H1,intraday_ret,3,True,
124692,-0.02001223211995854,1.5796911163611797e-12,-0.0952574178027268,0.0052329621971310865,-1.0043375328273085,-0.8181818181818182,-0.3852574178027268,False,"[0.14589013632718584, 0.17977544309888543, 0.07967038254872182, 0.16257278049562937, 0.14117988844127602, 0.07896093100581944, 0.10869035207313911, -0.06990616729489078, 0.06611195765498389, 0.05063271852445904]",H1,body_ratio,3,True,
124692,0.0034116620572017496,0.22831560026485845,0.020252606255010866,0.009732063721966892,0.24603970059989838,0.5515151515151515,-0.2697473937449892,False,"[0.07684763432237453, 0.03302782455296219, 0.035786476297425256, 0.010576630042505404, 0.11217669142902818, 0.19654428341384933, 0.12603144048764778, 0.1530098644638691, 0.105002806961265, 0.0971002405773854]",H1,upper_wick,3,False,
124692,-0.009829902810274854,0.0005182147432049792,-0.09466399358460334,-0.03520853107115372,-1.1210331966359592,-0.38181818181818183,-0.38466399358460335,False,"[0.19554691259021698, 0.14270328789093908, 0.12577799165864698, -0.004287432833426578, 0.04007779292645694, 0.03328013473414062, 0.10115005212927967, 0.1884548151711961, 0.02214646667201432, 0.10088291900561364]",H1,lower_wick,3,True,
124692,-0.022024543087310177,7.361140039518686e-15,-0.29829397252636936,-0.060892128659998095,-3.885029517683652,-0.6,-0.5882939725263694,True,"[0.2602501804185733, 0.054383221045878206, 0.07363381185339493, 0.21140829256556107, 0.05091506937204209, 0.11290387236430781, 0.1564476534296027, 0.05930467559547766, 0.004554566594498427, -0.03804379210779605]",H1,close_pos,3,True,
124788,0.002300708983029426,0.4163749872663513,0.02473034698293125,0.00034742144240769435,0.2166436055289992,0.6121212121212121,-0.2652696530170688,False,"[0.14905280871864698, 0.04676576648769942, -0.023829633784759302, 0.034907837794517504, 0.09006156860001406, 0.06976558837318407, 0.11559945504087232, 0.13183107620803028, 0.15356599086465317, 0.17378315570157823]",H1,signed_vol,3,False,
124788,-0.0017162040413142433,0.5443491720400648,-0.264586104655822,-0.02381941355703697,-1.9365411812578661,-0.35757575757575755,-0.554586104655822,False,"[0.32001121884766415, 0.11575126212036274, 0.04519592916099031, 0.09688571886520307, 0.007956567032615323, 0.06728824425034066, 0.1041328738579908, 0.11666639955124512, 0.015144643000239393, 0.05542511419184216]",H1,vol_z,3,False,
124883,0.00523288778877631,0.06442412964995362,-0.2609624469533192,-0.039460278777887554,-1.6607754271505237,0.22424242424242422,-0.5509624469533192,False,"[0.05810713427816519, 0.08472293401665539, 0.19007847533632324, 0.13584160794362557, 0.07198014252542283, 0.08773222293401661, 0.08807014734144747, 0.21195067264574027, 0.2188436899423442, -0.20285531267515403]",H1,atr_pct,3,False,
